doc	source_file	pmid	field	kind	entity_id	label	original_spans	context	relationship_subject_id	relationship_subject_label	chemical_relationship	chemical_level_type	chemical_base_label	chebi_label	chemicals_utilized	study_taxa	strains	chemical_relationship_id	chemical_relationship_label	chemical_relationship_match_type	grounded_id	grounded_ids	kg_name	kg_category	match_type	kg_edge_count	kg_edge_evidence
5	00005-41649942-abstract.txt	41649942	strains	strain	AUTO:TSD-445T	TSD-445T	1787:1795	...einense sp. nov., with the type strain MNWGS58T (=[[TSD-445T]]=NCTC 15058T). It will be important to elucidate t...							0	0	1									0	
5	00005-41649942-abstract.txt	41649942	study_taxa	taxon_candidate	AUTO:Corynebacterium%20drakensteinense	Corynebacterium drakensteinense	1713:1744	...of Corynebacterium, for which we propose the name [[Corynebacterium drakensteinense]] sp. nov., with the type strain MNWGS58T (=TSD-445...							0	1	0									0	
5	00005-41649942-abstract.txt	41649942	study_taxa	taxon_candidate	AUTO:Corynebacterium%20otitidis	Corynebacterium otitidis	1044:1068	...VITEK 2 ANC assay identified the novel isolate as [[Corynebacterium otitidis]]. Both genomic analyses and phenotypic analyses sh...							0	1	0				NCBITaxon:29321	NCBITaxon:29321	Corynebacterium otitidis	biolink:OrganismTaxon	name	32	out:biolink:subclass_of:NCBITaxon:1716|out:METPO:2000517:mediadive.medium:693|out:METPO:2000517:mediadive.medium:1203a|out:biolink:has_phenotype:METPO:1000604|out:biolink:has_phenotype:METPO:1000872
5	00005-41649942-abstract.txt	41649942	study_taxa	taxon_candidate	AUTO:Corynebacterium%20propinquum	Corynebacterium propinquum	658:684	...er Corynebacterium spp. found in the nasopharynx, [[Corynebacterium propinquum]] [85% average nucleotide identity (ANI)] and Coryn...							0	1	0				NCBITaxon:43769	NCBITaxon:43769	Corynebacterium propinquum	biolink:OrganismTaxon	name	24	in:biolink:subclass_of:NCBITaxon:1121367|out:biolink:subclass_of:NCBITaxon:1716|out:METPO:2000517:mediadive.medium:535|out:METPO:2000103:pathways:nitrate_reduction|out:biolink:has_phenotype:METPO:1000698
5	00005-41649942-abstract.txt	41649942	study_taxa	taxon_candidate	AUTO:Corynebacterium%20pseudodiphtheriticum	Corynebacterium pseudodiphtheriticum	729:765	...nquum [85% average nucleotide identity (ANI)] and [[Corynebacterium pseudodiphtheriticum]] (84% ANI). Bacterial identification using matrix-...							0	1	0				NCBITaxon:37637	NCBITaxon:37637	Corynebacterium pseudodiphtheriticum	biolink:OrganismTaxon	name	103	in:biolink:subclass_of:NCBITaxon:1121368|out:biolink:subclass_of:NCBITaxon:1716|out:METPO:2000517:mediadive.medium:426|out:METPO:2000517:mediadive.medium:215b|out:METPO:2000517:mediadive.medium:420
6	00006-41739071-abstract.txt	41739071	strains	strain	AUTO:277T	277T	1156:1160	...obacter bradus TPB6017T, Occallatibacter riparius [[277T]] and Terracidiphilus gabretensis S55T, respectivel...							0	0	1									0	
6	00006-41739071-abstract.txt	41739071	strains	strain	AUTO:A2-1cT	A2-1cT	1092:1098	...y of the type strains of Occallatibacter savannae [[A2-1cT]], Telmatobacter bradus TPB6017T, Occallatibacter r...							0	0	1									0	
6	00006-41739071-abstract.txt	41739071	strains	strain	AUTO:CECT%2030267T	CECT 30267T	1369:1380	...bavaricus sp. nov. (type strain JP12T=DSM 110680T=[[CECT 30267T]]) within the acidobacterial order Terriglobales. W...							0	0	1									0	
6	00006-41739071-abstract.txt	41739071	strains	strain	AUTO:DSM%20110680T	DSM 110680T	1357:1368	...llatibacter bavaricus sp. nov. (type strain JP12T=[[DSM 110680T]]=CECT 30267T) within the acidobacterial order Terr...							0	0	1									0	
6	00006-41739071-abstract.txt	41739071	strains	strain	AUTO:JP12T	JP12T	26:31; 314:319; 577:582; 928:933; 1022:1027; 1351:1356	The acidobacterial strain [[JP12T]] affiliated with the Terriglobales has been isolat...; ... and segregate exopolysaccharide-like structures. [[JP12T]] grew at temperatures of 4-40 °C (best between 24 ...; ...tory quinone. The major fatty acids of the strain [[JP12T]] were iso-C15:0, C16:0, iso-C17:1 ω7c, iso-C17:0 a...; ...d in small amounts. The G+C content of the strain [[JP12T]] was 56.4 mol%. 16S rRNA gene sequence similarity ...; ...similarity values of 96.1-96.7% placed the strain [[JP12T]] in the vicinity of the type strains of Occallatib...; ...s Occallatibacter bavaricus sp. nov. (type strain [[JP12T]]=DSM 110680T=CECT 30267T) within the acidobacteria...							0	0	1									0	
6	00006-41739071-abstract.txt	41739071	strains	strain	AUTO:S55T	S55T	1193:1197	...ter riparius 277T and Terracidiphilus gabretensis [[S55T]], respectively. Based on the phenotypic, phylogene...							0	0	1									0	
6	00006-41739071-abstract.txt	41739071	strains	strain	AUTO:TPB6017T	TPB6017T	1121:1129	...llatibacter savannae A2-1cT, Telmatobacter bradus [[TPB6017T]], Occallatibacter riparius 277T and Terracidiphilu...							0	0	1									0	
6	00006-41739071-abstract.txt	41739071	study_taxa	taxon_candidate	AUTO:Occallatibacter%20bavaricus	Occallatibacter bavaricus	1303:1328	...d chemotaxonomic data, we propose the new species [[Occallatibacter bavaricus]] sp. nov. (type strain JP12T=DSM 110680T=CECT 3026...							0	1	0									0	
6	00006-41739071-abstract.txt	41739071	study_taxa	taxon_candidate	AUTO:Occallatibacter%20riparius	Occallatibacter riparius	1131:1155	...r savannae A2-1cT, Telmatobacter bradus TPB6017T, [[Occallatibacter riparius]] 277T and Terracidiphilus gabretensis S55T, respec...							0	1	0				NCBITaxon:1002689	NCBITaxon:1002689	Occallatibacter riparius	biolink:OrganismTaxon	name	34	out:biolink:subclass_of:NCBITaxon:1742983|out:METPO:2000517:mediadive.medium:1426|out:biolink:has_phenotype:METPO:1000699|out:biolink:has_phenotype:METPO:1000459|out:biolink:has_phenotype:METPO:1000431
6	00006-41739071-abstract.txt	41739071	study_taxa	taxon_candidate	AUTO:Occallatibacter%20savannae	Occallatibacter savannae	1067:1091	...rain JP12T in the vicinity of the type strains of [[Occallatibacter savannae]] A2-1cT, Telmatobacter bradus TPB6017T, Occallatib...							0	1	0				NCBITaxon:1002691	NCBITaxon:1002691	Occallatibacter savannae	biolink:OrganismTaxon	name	27	out:biolink:subclass_of:NCBITaxon:1742983|out:METPO:2000517:mediadive.medium:1426|out:biolink:has_phenotype:METPO:1000449|out:biolink:has_phenotype:METPO:1000888|out:biolink:has_phenotype:METPO:1000455
6	00006-41739071-abstract.txt	41739071	study_taxa	taxon_candidate	AUTO:Telmatobacter%20bradus	Telmatobacter bradus	1100:1120	... type strains of Occallatibacter savannae A2-1cT, [[Telmatobacter bradus]] TPB6017T, Occallatibacter riparius 277T and Terra...							0	1	0				NCBITaxon:474953	NCBITaxon:474953	Telmatobacter bradus	biolink:OrganismTaxon	name	54	out:biolink:subclass_of:NCBITaxon:1078829|out:METPO:2000517:mediadive.medium:830|out:METPO:2000006:CHEBI:17234|out:METPO:2000006:CHEBI:17057|out:METPO:2000006:CHEBI:16634
6	00006-41739071-abstract.txt	41739071	study_taxa	taxon_candidate	AUTO:Terracidiphilus%20gabretensis	Terracidiphilus gabretensis	1165:1192; 1469:1496	"...radus TPB6017T, Occallatibacter riparius 277T and [[Terracidiphilus gabretensis]] S55T, respectively. Based on the phenotypic, phyl...; ...globales. We also propose the reclassification of [[Terracidiphilus gabretensis]] as Occallatibacter gabretensis comb. nov.
"							0	1	0				NCBITaxon:1577687	NCBITaxon:1577687	Terracidiphilus gabretensis	biolink:OrganismTaxon	name	7	out:biolink:subclass_of:NCBITaxon:1768185|out:METPO:2000517:mediadive.medium:1266a|out:biolink:has_phenotype:METPO:1000431|in:biolink:subclass_of:kgmicrobe.strain:CECT-8791|in:biolink:subclass_of:kgmicrobe.strain:DSM-100509
6	00006-41739071-abstract.txt	41739071	study_taxa	taxon_candidate	AUTO:Terriglobales	Terriglobales	52:65; 1414:1427	...e acidobacterial strain JP12T affiliated with the [[Terriglobales]] has been isolated from fen soil sampled at Schlöp...; ...680T=CECT 30267T) within the acidobacterial order [[Terriglobales]]. We also propose the reclassification of Terracid...							0	1	0				NCBITaxon:204433	NCBITaxon:204433	Terriglobales	biolink:OrganismTaxon	name	5	in:biolink:subclass_of:NCBITaxon:204434|in:biolink:subclass_of:NCBITaxon:124728|in:biolink:subclass_of:NCBITaxon:1803467|out:biolink:subclass_of:NCBITaxon:204432|in:biolink:subclass_of:NCBITaxon:3121618
6	00006-41739071-abstract.txt	41739071	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	439:443	...lues of 3.7-6.0 (best between 4.1 and 5.6) and at [[NaCl]] concentrations of 0-0.5% (best 0.25%, w/v).MK-8 w...	AUTO:JP12T	JP12T	tolerates	chemical_name	NaCl	NaCl	1	0	0	METPO:2000064	tolerates	label	CHEBI:26710	CHEBI:26710	NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
6	00006-41739071-abstract.txt	41739071	chemical_utilization_object	chemical	AUTO:0-0.5%25%20NaCl	0-0.5% NaCl	439:443; 462:468	JP12T grew at temperatures of 4-40 °C (best between 24 and 30 °C), at pH values of 3.7-6.0 (best between 4.1 and 5.6) and at [[NaCl]] concentrations of [[0-0.5%]] (best 0.25%, w/v).MK-8 was identified as the major respiratory quinone.	AUTO:JP12T	JP12T	has range NaCl observation	concentration	NaCl	0-0.5% NaCl	1	0	0	METPO:2000509	has range NaCl observation	kg_microbe_metpo	CHEBI:26710	CHEBI:26710	0-0.5% NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	context_concentration	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
6	00006-41739071-abstract.txt	41739071	chemical_utilization_object	chemical	AUTO:best%200.25%25%20%28w/v%29%20NaCl	best 0.25% (w/v) NaCl	439:443; 475:480	JP12T grew at temperatures of 4-40 °C (best between 24 and 30 °C), at pH values of 3.7-6.0 (best between 4.1 and 5.6) and at [[NaCl]] concentrations of 0-0.5% (best [[0.25%]], w/v).MK-8 was identified as the major respiratory quinone.	AUTO:JP12T	JP12T	has optimum NaCl observation	optimum	NaCl	best 0.25% (w/v) NaCl	1	0	0	METPO:2000507	has optimum NaCl observation	kg_microbe_metpo	CHEBI:26710	CHEBI:26710	best 0.25% (w/v) NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	context_optimum	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
6	00006-41739071-abstract.txt	41739071	pH_observation	phenotype_observation	AUTO:pH%20optimum%204.1-5.6	pH optimum 4.1-5.6	314:319; 406:430	[[JP12T]] grew at temperatures of 4-40 °C (best between 24 and 30 °C), at pH values of 3.7-6.0 ([[best between 4.1 and 5.6]]) and at NaCl concentrations of 0-0.5% (best 0.25%, w/v).MK-8 was identified as the major respiratory quinone.	AUTO:JP12T	JP12T	has optimum pH observation	optimum	pH		0	0	0	METPO:2000501	has optimum pH observation	kg_microbe_metpo	METPO:1001013	METPO:1001013	optimum pH observation	biolink:OntologyClass	kg_microbe_metpo	0	
6	00006-41739071-abstract.txt	41739071	pH_observation	phenotype_observation	AUTO:pH%20range%203.7-6.0	pH range 3.7-6.0	314:319; 384:404	[[JP12T]] grew at temperatures of 4-40 °C (best between 24 and 30 °C), at [[pH values of 3.7-6.0]] (best between 4.1 and 5.6) and at NaCl concentrations of 0-0.5% (best 0.25%, w/v).MK-8 was identified as the major respiratory quinone.	AUTO:JP12T	JP12T	has range pH observation	range	pH		0	0	0	METPO:2000503	has range pH observation	kg_microbe_metpo	METPO:1001015	METPO:1001015	pH range observation	biolink:OntologyClass	kg_microbe_metpo	0	
6	00006-41739071-abstract.txt	41739071	temperature_observation	phenotype_observation	AUTO:temperature%20optimum%2024-30%20%C2%B0C	temperature optimum 24-30 °C	314:319; 353:378	[[JP12T]] grew at temperatures of 4-40 °C ([[best between 24 and 30 °C]]), at pH values of 3.7-6.0 (best between 4.1 and 5.6) and at NaCl concentrations of 0-0.5% (best 0.25%, w/v).MK-8 was identified as the major respiratory quinone.	AUTO:JP12T	JP12T	has optimum temperature observation	optimum	temperature		0	0	0	METPO:2000053	has optimum temperature observation	kg_microbe_metpo	METPO:1001001	METPO:1001001	optimum temperature observation	biolink:OntologyClass	kg_microbe_metpo	0	
6	00006-41739071-abstract.txt	41739071	temperature_observation	phenotype_observation	AUTO:temperature%20range%204-40%20%C2%B0C	temperature range 4-40 °C	314:319; 344:351	[[JP12T]] grew at temperatures of [[4-40 °C]] (best between 24 and 30 °C), at pH values of 3.7-6.0 (best between 4.1 and 5.6) and at NaCl concentrations of 0-0.5% (best 0.25%, w/v).MK-8 was identified as the major respiratory quinone.	AUTO:JP12T	JP12T	has range temperature observation	range	temperature		0	0	0	METPO:2000055	has range temperature observation	kg_microbe_metpo	METPO:1001003	METPO:1001003	temperature range observation	biolink:OntologyClass	kg_microbe_metpo	0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:MAC6T	MAC6T	90:95; 410:415; 588:593; 769:774; 914:919; 1042:1047; 1175:1180; 1403:1408	...oyed to characterize two novel strains, P3C3T and [[MAC6T]], isolated from sediments of the Innovation Way Dr...; ...t 35 °C, pH 6.0 and 0.5% (v/w) NaCl, while strain [[MAC6T]] grew optimally at 30 °C, pH 6.0 and 4.0% (v/w) Na...; ...lated to Pseudomonas alcaligenes (98.3%), whereas [[MAC6T]] was most closely related to Pseudomonas anguillis...; ...me phylogenomic analysis indicated that P3C3T and [[MAC6T]] formed distinct branches within the Pseudomonas g...; ...d relatedness indices demonstrated that P3C3T and [[MAC6T]] and the type strains of close relatives shared av...; ...ty and digital DNA-DNA hybridization values T and [[MAC6T]] were 4.3 and 4.2 Mbp, respectively, with G+C cont...; ...Based on polyphasic taxonomic criteria, P3C3T and [[MAC6T]] represent two novel species within the genus Pseu...; ...re P3C3T (=CCM 9468T=CECT 31230T=DSM 119661T) and [[MAC6T]] (=CCM 9470T=CCUG 78313T=CECT 31231T), respectivel...							0	0	1									0	
7	00007-41701003-abstract.txt	41701003	strains	strain	AUTO:P3C3T	P3C3T	80:85; 338:343; 513:518; 759:764; 904:909; 1165:1170; 1356:1361	...h was employed to characterize two novel strains, [[P3C3T]] and MAC6T, isolated from sediments of the Innovat...; ...ed, motile and non-spore-forming bacteria. Strain [[P3C3T]] grew optimally at 35 °C, pH 6.0 and 0.5% (v/w) Na...; ...NaCl. Based on 16S rRNA gene sequence similarity, [[P3C3T]] was most closely related to Pseudomonas alcaligen...; ...whole-genome phylogenomic analysis indicated that [[P3C3T]] and MAC6T formed distinct branches within the Pse...; ...nomic-based relatedness indices demonstrated that [[P3C3T]] and MAC6T and the type strains of close relatives...; ...0.5 mol%. Based on polyphasic taxonomic criteria, [[P3C3T]] and MAC6T represent two novel species within the ...; ...ensis sp. nov. are proposed. The type strains are [[P3C3T]] (=CCM 9468T=CECT 31230T=DSM 119661T) and MAC6T (=...							0	0	1									0	
7	00007-41701003-abstract.txt	41701003	study_taxa	taxon_candidate	AUTO:Pseudomonas%20alcaligenes	Pseudomonas alcaligenes	547:570	...nce similarity, P3C3T was most closely related to [[Pseudomonas alcaligenes]] (98.3%), whereas MAC6T was most closely related t...							0	1	0									0	
7	00007-41701003-abstract.txt	41701003	study_taxa	taxon_candidate	AUTO:Pseudomonas%20anguilliseptica	Pseudomonas anguilliseptica	622:649	...98.3%), whereas MAC6T was most closely related to [[Pseudomonas anguilliseptica]] (98.6%). Phylogenetic analysis using the 16S rRNA...							0	1	0				NCBITaxon:53406	NCBITaxon:53406	Pseudomonas anguilliseptica	biolink:OrganismTaxon	name	13	out:biolink:subclass_of:NCBITaxon:136841|out:METPO:2000517:mediadive.medium:220|out:biolink:has_phenotype:METPO:1000602|out:biolink:has_phenotype:METPO:1000699|in:biolink:subclass_of:kgmicrobe.strain:ATCC-33660
7	00007-41701003-abstract.txt	41701003	study_taxa	taxon_candidate	AUTO:Pseudomonas%20cimarronensis	Pseudomonas cimarronensis	1286:1311	...s, for which the names Pseudomonas stagnisoli and [[Pseudomonas cimarronensis]] sp. nov. are proposed. The type strains are P3C3T...							0	1	0									0	
7	00007-41701003-abstract.txt	41701003	study_taxa	taxon_candidate	AUTO:Pseudomonas%20stagnisoli	Pseudomonas stagnisoli	1259:1281	...within the genus Pseudomonas, for which the names [[Pseudomonas stagnisoli]] and Pseudomonas cimarronensis sp. nov. are propos...							0	1	0									0	
7	00007-41701003-abstract.txt	41701003	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	391:395; 463:467	...3T grew optimally at 35 °C, pH 6.0 and 0.5% (v/w) [[NaCl]], while strain [[MAC6T]] grew optimally at 30 °C, pH 6...; ...6T grew optimally at 30 °C, pH 6.0 and 4.0% (v/w) [[NaCl]]. Based on 16S rRNA gene sequence similarity, P3C3...	AUTO:MAC6T	MAC6T	tolerates	chemical_name	NaCl	NaCl	1	0	0	METPO:2000064	tolerates	label	CHEBI:26710	CHEBI:26710	NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
7	00007-41701003-abstract.txt	41701003	chemical_utilization_object	chemical	AUTO:4.0%25%20%28v/w%29%20NaCl	4.0% (v/w) NaCl	452:456; 463:467	Strain P3C3T grew optimally at 35 °C, pH 6.0 and 0.5% (v/w) NaCl, while strain MAC6T grew optimally at 30 °C, pH 6.0 and [[4.0%]] (v/w) [[NaCl]].	AUTO:MAC6T	MAC6T	has growth NaCl observation	concentration	NaCl	4.0% (v/w) NaCl	1	0	0	METPO:2000508	has growth NaCl observation	kg_microbe_metpo	CHEBI:26710	CHEBI:26710	4.0% (v/w) NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	context_concentration	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
7	00007-41701003-abstract.txt	41701003	chemical_utilization_object	chemical	AUTO:optimum%204.0%25%20%28v/w%29%20NaCl	optimum 4.0% (v/w) NaCl	452:456; 463:467	Strain P3C3T grew optimally at 35 °C, pH 6.0 and 0.5% (v/w) NaCl, while strain MAC6T grew optimally at 30 °C, pH 6.0 and [[4.0%]] (v/w) [[NaCl]].	AUTO:MAC6T	MAC6T	has optimum NaCl observation	optimum	NaCl	optimum 4.0% (v/w) NaCl	1	0	0	METPO:2000507	has optimum NaCl observation	kg_microbe_metpo	CHEBI:26710	CHEBI:26710	optimum 4.0% (v/w) NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	context_optimum	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
7	00007-41701003-abstract.txt	41701003	chemical_utilization_object	chemical	AUTO:NaCl	NaCl	391:395; 463:467	...3T grew optimally at 35 °C, pH 6.0 and 0.5% (v/w) [[NaCl]], while strain MAC6T grew optimally at 30 °C, pH 6...; ...6T grew optimally at 30 °C, pH 6.0 and 4.0% (v/w) [[NaCl]]. Based on 16S rRNA gene sequence similarity, P3C3...	AUTO:P3C3T	P3C3T	tolerates	chemical_name	NaCl	NaCl	1	0	0	METPO:2000064	tolerates	label	CHEBI:26710	CHEBI:26710	NaCl	biolink:ChemicalEntity|biolink:ChemicalSubstance|biolink:SmallMolecule	synonym	2636	out:biolink:subclass_of:CHEBI:36093|out:biolink:subclass_of:CHEBI:38702|out:biolink:related_to:CHEBI:149552|out:biolink:has_chemical_role:CHEBI:149552|out:biolink:related_to:CHEBI:228364
